nasa_host,planet_count,status,hyg_id,hyg_name,hyg_distance_ly,nasa_distance_ly,method,evidence,angular_separation_arcsec,distance_difference_percent,candidate_hyg_ids,notes
GJ 3634,1,matched_outside_radius,118722,GJ 3634,58.24207052525657,66.46382049474023,catalog identifier,GJ 3634,7.082567777242459,14.116513879633318,,
GJ 367,3,matched_outside_radius,47645,Añañuca,32.193917575286584,30.699893055879496,catalog identifier,GJ 367,12.295301274143254,4.640704306685436,,
GJ 3779,1,matched_outside_radius,118884,GJ 3779,44.98707533484813,44.82367098961204,catalog identifier,GJ 3779,12.683132450786577,0.36322509080627613,,
GJ 3929,2,matched_outside_radius,119049,GJ 3929,53.4681196246166,51.56369253512854,catalog identifier,GJ 3929,8.977903845498236,3.561799260678077,,
GJ 393,1,matched_selected,51172,Gl 393,23.049797369619967,22.933653083515036,catalog identifier,GJ 393,14.713859328387535,0.5038841957804494,,
GJ 3942,1,matched_outside_radius,78886,GJ 3942,55.21533934004519,55.21403471453433,catalog identifier,GJ 3942,3.9825716132279907,0.002362795423259759,,
GJ 3988,1,matched_outside_radius,119126,GJ 3988,31.00344679662047,32.32372781361785,catalog identifier,GJ 3988,11.436899953841824,4.2584975330591295,,
GJ 3998,3,matched_outside_radius,84202,GJ 3998,58.03496122540645,59.18401014410253,catalog identifier,GJ 3998,5.782875808819403,1.9799253664238805,,
GJ 411,2,matched_selected,53879,Lalande 21185,8.306876784067736,18.511895624224934,catalog identifier,GJ 411,8.784039138133545,122.85024932270605,,Catalog distances differ by >20%; HYG controls selection.
GJ 414 A,2,matched_outside_radius,54487,Gl 414A,38.722263631664916,38.777710215876766,catalog identifier,GJ 414 A,10.32923747102554,0.14319045172377076,,
GJ 422,1,matched_outside_radius,118740,Gl 422,42.52361621395357,41.30150826664892,catalog identifier,GJ 422,100.70278594117933,2.873951126723839,,
GJ 4274,2,matched_selected,119492,GJ 4274,24.321807242715266,23.599240403521595,catalog identifier,GJ 4274,14.356325375737146,2.970859985785348,,
GJ 4276,1,matched_outside_radius,119498,GJ 4276,48.68014399973481,69.58937706239979,catalog identifier,GJ 4276,7.693973518130882,42.95228268589118,,Catalog distances differ by >20%; HYG controls selection.
GJ 433,3,matched_selected,56359,Gl 433,28.971166407067443,29.564640551960828,catalog identifier,GJ 433,13.224130036208912,2.0484993132641356,,
GJ 436,1,matched_outside_radius,56916,Noquisi,33.07551826425494,31.81071644710718,catalog identifier,GJ 436,19.381506199635126,3.8239818558327654,,
GJ 463,1,matched_outside_radius,60213,Gl 463,59.801424167120324,59.867307755419105,catalog identifier,GJ 463,14.904537282869422,0.11017060081154886,,
GJ 480,1,matched_outside_radius,61513,Gl 480,46.8683453215183,46.430969619000145,catalog identifier,GJ 480,18.53409500227264,0.9332006485779311,,
GJ 486,1,matched_selected,62257,Gar,27.300267284024567,26.33471394343192,catalog identifier,GJ 486,17.302014908109744,3.5367907960288116,,
GJ 504,1,matched_outside_radius,64587,Gl 504,57.27077683241611,57.17488685736739,catalog identifier,GJ 504,6.007291061402275,0.1674326425313024,,
GJ 508.2,1,matched_outside_radius,64938,Gl 508.2,52.327224615363434,54.263941186245454,catalog identifier,GJ 508.2,9.402329669791925,3.701164327208345,,
GJ 514,1,matched_selected,65653,Gl 514,24.969879965238437,24.84587531043053,catalog identifier,GJ 514,24.229311656610506,0.4966169440163064,,
GJ 536,2,matched_outside_radius,68250,Gl 536,32.70728771381274,33.950269669291245,catalog identifier,GJ 536,15.785073037873198,3.8003210977154196,,
GJ 581,3,matched_selected,74766,Gl 581,20.269640405962445,20.54165482497821,catalog identifier,GJ 581,19.06326607855952,1.3419795002172292,,
GJ 625,1,matched_selected,80218,Gl 625,21.253654197533862,21.110438932078438,catalog identifier,GJ 625,8.705735313074497,0.6738383156344045,,
GJ 649,1,matched_outside_radius,82788,Gl 649,33.739246492908514,33.85372738148709,catalog identifier,GJ 649,8.100765277301862,0.3393107448402524,,
GJ 667 C,5,matched_selected,119144,Gl 667C,22.736687247011893,23.626637539249803,catalog identifier,GJ 667 C,35.71722174901485,3.9141598886832862,,
GJ 674,1,matched_selected,85264,Gl 674,14.80913033022873,14.836723159783567,catalog identifier,GJ 674,17.192750766789427,0.18632309217047366,,
GJ 676 A,4,matched_outside_radius,85387,Gl 676A,53.65305029078199,52.27373496941789,catalog identifier,GJ 676 A,5.65920855185354,2.570805040698832,,
GJ 680,1,matched_outside_radius,85794,Gl 680,31.718055420197857,31.549595651107158,catalog identifier,GJ 680,7.416044674547777,0.53111632115828,,
GJ 682,2,matched_selected,85951,Gl 682,16.564503955100246,16.32970397878196,catalog identifier,GJ 682,19.26544964671704,1.4174887274302566,,
GJ 685,1,matched_outside_radius,85824,Gl 685,45.98283075601734,46.69091625204039,catalog identifier,GJ 685,9.552953065485552,1.5398910514668351,,
GJ 687,2,matched_selected,85899,Gl 687,14.769013095769571,14.838125632207749,catalog identifier,GJ 687,20.803076441075238,0.46795636235148225,,
GJ 720 A,1,matched_outside_radius,90846,Gl 720A,50.70851051275523,50.741778463282344,catalog identifier,GJ 720 A,9.95117876273894,0.06560624674380323,,
GJ 724,1,matched_outside_radius,91325,Gl 724,53.33700476077448,55.33503873066724,catalog identifier,GJ 724,10.526685115843115,3.746055817821591,,
GJ 740,1,matched_outside_radius,92808,Gl 740,35.57550689945378,36.20890258497969,catalog identifier,GJ 740,19.158299772788354,1.780426312170512,,
GJ 806,2,matched_outside_radius,102070,Gl 806,40.181813421947346,39.28390491409315,catalog identifier,GJ 806,8.879368252755214,2.234614198282451,,
GJ 832,1,matched_selected,106098,Gl 832,16.156808482954315,16.191544137181147,catalog identifier,GJ 832,12.666757739347156,0.21499081494638672,,
GJ 849,2,matched_selected,109042,Gl 849,29.666857960737257,28.70365294606417,catalog identifier,GJ 849,17.54587596007464,3.2467375410899444,,
GJ 86,1,matched_outside_radius,10116,Gl 86,35.168789896441,35.171399147462736,catalog identifier,GJ 86,40.73757224610341,0.007419223207329376,,
GJ 876,4,matched_selected,112660,Gl 876,15.292494082004945,15.248365124099868,catalog identifier,GJ 876,18.320633559793105,0.28856612707147533,,
GJ 887,4,matched_selected,113687,Lacaille 9352,10.684556777622795,10.720075207156148,catalog identifier,GJ 887,117.92763855316305,0.3324277297841767,,
GJ 896 A,1,matched_selected,115766,Gl 896A,20.162987270449072,20.41810678909911,catalog identifier,GJ 896 A,9.229619748043959,1.2652863151083784,,
GJ 900 A,1,unmatched_other,,,,67.8617267296342,unassigned,GJ 900 A,,,,Position candidates require review; component identity is preserved.
GJ 9066,1,matched_selected,118100,Gl 83.1,14.573645425517242,14.582451647715594,verified alias,Gl 83.1; https://simbad.u-strasbg.fr/simbad/sim-id?Ident=GJ83.1; Alternate Gliese designation for TZ Ari,36.644817944792734,0.06042566524181287,,
GJ 9404,1,unmatched_other,,,,77.89886309748927,unassigned,GJ 9404,,,,Position candidates require review; component identity is preserved.
GJ 96,1,matched_outside_radius,11022,Gl 96,38.9440499685123,38.91534820727323,catalog identifier,GJ 96,4.030827492447565,0.07369999078750791,,
GJ 9689,1,unmatched_other,,,,99.87006132599996,unassigned,GJ 9689,,,,Position candidates require review; component identity is preserved.
GJ 9714,1,matched_outside_radius,103436,GJ 9714,66.25149269284664,66.90152235363611,catalog identifier,GJ 9714,4.547586627884778,0.9811547398684619,,
GJ 9773,1,matched_outside_radius,109292,GJ 9773,48.79658182657969,51.92768305266042,catalog identifier,GJ 9773,10.610220378288304,6.416640487664671,,
GJ 9827,3,matched_outside_radius,115387,GJ 9827,98.89517991300461,96.74124319456324,catalog identifier,GJ 9827,6.710964386711568,2.177999696583928,,
GPX-1,1,unmatched_other,,,,2136.366674373772,unassigned,GPX-1,,,,Position candidates require review; component identity is preserved.
GQ Lup,1,unmatched_other,,,,493.04733463062377,unassigned,GQ Lup,,,,Position candidates require review; component identity is preserved.
GSC 06214-00210,1,unmatched_other,,,,353.87966982266653,unassigned,GSC 06214-00210,,,,Position candidates require review; component identity is preserved.
GU Psc,1,unmatched_other,,,,155.08768376068917,unassigned,GU Psc,,,,Position candidates require review; component identity is preserved.
Gaia-1,1,unmatched_other,,,,1186.1002832047088,unassigned,Gaia-1,,,,Position candidates require review; component identity is preserved.
Gaia-2,1,unmatched_other,,,,682.4137275329649,unassigned,Gaia-2,,,,Position candidates require review; component identity is preserved.
Gaia-4,1,unmatched_other,,,,239.66916488121677,unassigned,Gaia-4,,,,Position candidates require review; component identity is preserved.
Gaia-5,1,unmatched_other,,,,134.31543637666522,unassigned,Gaia-5,,,,Position candidates require review; component identity is preserved.
Gaia22dkvL,1,unmatched_other,,,,4142.18599700264,unassigned,Gaia22dkvL,,,,Position candidates require review; component identity is preserved.
Gaia23braL,1,unmatched_other,,,,14122.571155134987,unassigned,Gaia23braL,,,,Position candidates require review; component identity is preserved.
Gl 378,1,matched_outside_radius,49050,Gl 378,49.23852371838588,48.77505550565038,catalog identifier,Gl 378,25.665682874590463,0.9412715445862049,,
Gl 410,1,matched_outside_radius,53829,Gl 410,38.39382415930415,38.91828361467268,catalog identifier,Gl 410,2.4440302209659492,1.3659995242787732,,
Gl 49,1,matched_outside_radius,4862,Gl 49,32.48582753334307,32.135535583675285,catalog identifier,Gl 49,14.833864588991347,1.0782916005702712,,
Gl 686,1,matched_selected,86022,Gl 686,26.373004702175866,26.60548896821236,catalog identifier,Gl 686,21.254701756099486,0.8815236210734576,,
Gl 725 A,1,matched_selected,91484,Struve 2398 A,11.640847277088287,11.485270684917399,catalog identifier,Gl 725 A,37.99839888255419,1.3364713793393375,,
Gl 725 B,1,matched_selected,91487,Struve 2398 B,11.267072068224898,22.316783741648027,catalog identifier,Gl 725 B,6.203693605556295,98.07083514256766,,Catalog distances differ by >20%; HYG controls selection.
Gliese 12,1,matched_outside_radius,117970,Gl 12,37.793370267927635,39.82369371921436,catalog identifier,Gliese 12,20.237115273709918,5.372168284789648,,
Gliese 48,1,matched_selected,4847,Gl 48,26.86419620701728,26.85460720951241,catalog identifier,Gliese 48,38.0214878124669,0.035694339897516365,,
HAT-P-1,1,unmatched_other,,,,518.5201477303015,unassigned,HAT-P-1,,,,Position candidates require review; component identity is preserved.
HAT-P-11,2,unmatched_other,,,,123.17197757559497,unassigned,HAT-P-11,,,,Position candidates require review; component identity is preserved.
HAT-P-12,1,unmatched_other,,,,465.59149075442826,unassigned,HAT-P-12,,,,Position candidates require review; component identity is preserved.
HAT-P-13,2,unmatched_other,,,,804.9865558426942,unassigned,HAT-P-13,,,,Position candidates require review; component identity is preserved.
HAT-P-14,1,unmatched_other,,,,726.2295753154323,unassigned,HAT-P-14,,,,Position candidates require review; component identity is preserved.
HAT-P-15,1,unmatched_other,,,,627.9032121251655,unassigned,HAT-P-15,,,,Position candidates require review; component identity is preserved.
HAT-P-16,1,unmatched_other,,,,739.1910297658956,unassigned,HAT-P-16,,,,Position candidates require review; component identity is preserved.
HAT-P-17,2,unmatched_other,,,,301.3133725824367,unassigned,HAT-P-17,,,,Position candidates require review; component identity is preserved.
HAT-P-18,1,unmatched_other,,,,526.4163936348237,unassigned,HAT-P-18,,,,Position candidates require review; component identity is preserved.
HAT-P-19,1,unmatched_other,,,,659.0902849624406,unassigned,HAT-P-19,,,,Position candidates require review; component identity is preserved.
HAT-P-2,2,unmatched_other,,,,416.7430500637916,unassigned,HAT-P-2,,,,Position candidates require review; component identity is preserved.
HAT-P-20,1,unmatched_other,,,,231.69301066415383,unassigned,HAT-P-20,,,,Position candidates require review; component identity is preserved.
HAT-P-21,1,unmatched_other,,,,904.3598810054316,unassigned,HAT-P-21,,,,Position candidates require review; component identity is preserved.
HAT-P-22,1,unmatched_other,,,,266.680783770962,unassigned,HAT-P-22,,,,Position candidates require review; component identity is preserved.
HAT-P-23,1,unmatched_other,,,,1189.8608662397828,unassigned,HAT-P-23,,,,Position candidates require review; component identity is preserved.
HAT-P-24,1,unmatched_other,,,,1354.6709454638303,unassigned,HAT-P-24,,,,Position candidates require review; component identity is preserved.
HAT-P-25,1,unmatched_other,,,,979.7215736406623,unassigned,HAT-P-25,,,,Position candidates require review; component identity is preserved.
HAT-P-26,1,unmatched_other,,,,462.6104214620972,unassigned,HAT-P-26,,,,Position candidates require review; component identity is preserved.
HAT-P-27,1,unmatched_other,,,,649.6154421897692,unassigned,HAT-P-27,,,,Position candidates require review; component identity is preserved.
HAT-P-28,1,unmatched_other,,,,1308.9275134890572,unassigned,HAT-P-28,,,,Position candidates require review; component identity is preserved.
HAT-P-29,1,unmatched_other,,,,1022.7481229890551,unassigned,HAT-P-29,,,,Position candidates require review; component identity is preserved.
HAT-P-3,1,unmatched_other,,,,438.8564524729868,unassigned,HAT-P-3,,,,Position candidates require review; component identity is preserved.
HAT-P-30,1,unmatched_other,,,,697.9257248571732,unassigned,HAT-P-30,,,,Position candidates require review; component identity is preserved.
HAT-P-31,1,unmatched_other,,,,1122.1410175344554,unassigned,HAT-P-31,,,,Position candidates require review; component identity is preserved.
HAT-P-32,1,unmatched_other,,,,943.2605521757075,unassigned,HAT-P-32,,,,Position candidates require review; component identity is preserved.
HAT-P-33,1,unmatched_other,,,,1291.938027773792,unassigned,HAT-P-33,,,,Position candidates require review; component identity is preserved.
HAT-P-34,1,unmatched_other,,,,813.1893887422702,unassigned,HAT-P-34,,,,Position candidates require review; component identity is preserved.
HAT-P-35,1,unmatched_other,,,,1653.4986802916878,unassigned,HAT-P-35,,,,Position candidates require review; component identity is preserved.
HAT-P-36,1,unmatched_other,,,,960.2663457098585,unassigned,HAT-P-36,,,,Position candidates require review; component identity is preserved.
HAT-P-37,1,unmatched_other,,,,1273.9472419789365,unassigned,HAT-P-37,,,,Position candidates require review; component identity is preserved.
HAT-P-38,1,unmatched_other,,,,832.370645315792,unassigned,HAT-P-38,,,,Position candidates require review; component identity is preserved.
HAT-P-39,1,unmatched_other,,,,2273.3229989408096,unassigned,HAT-P-39,,,,Position candidates require review; component identity is preserved.
HAT-P-4,1,unmatched_other,,,,1045.1713739570812,unassigned,HAT-P-4,,,,Position candidates require review; component identity is preserved.
HAT-P-40,1,unmatched_other,,,,1514.8952660171806,unassigned,HAT-P-40,,,,Position candidates require review; component identity is preserved.
